DATE,AAPL,NFLX,BA,T,MGM,AMZN,IBM,GOOG,SP500
13/08/2018,52.22,341.31,338.36,24.31,29.03,94.81,136.31,61.75,2821.93
14/08/2018,52.44,337.49,339.14,24.33,28.98,95.98,136.93,62.11,2839.96
15/08/2018,52.56,326.40,331.76,24.51,28.37,94.13,137.46,60.72,2818.37
16/08/2018,53.33,322.44,345.98,24.98,28.28,94.33,138.82,60.32,2840.69
17/08/2018,54.40,316.78,346.40,24.93,28.55,94.11,139.51,60.05,2850.13
20/08/2018,53.87,327.73,350.74,24.99,28.58,93.84,139.94,60.39,2857.05
21/08/2018,53.76,338.02,353.77,25.21,29.01,94.17,139.43,60.08,2862.96
22/08/2018,53.76,344.44,350.03,24.67,28.83,95.25,138.73,60.37,2861.82
23/08/2018,53.87,339.17,347.48,24.52,28.55,95.14,138.85,60.27,2856.98
24/08/2018,54.04,358.82,349.38,24.64,28.50,95.27,139.49,61.03,2874.69
27/08/2018,54.49,364.58,353.74,24.78,29.23,96.38,140.11,62.09,2896.74
28/08/2018,54.93,368.49,351.21,24.66,29.16,96.64,140.02,61.56,2897.52
29/08/2018,55.75,368.04,350.19,24.33,29.60,99.90,140.92,62.47,2914.04
30/08/2018,56.26,370.98,346.90,24.12,28.88,100.12,139.39,61.96,2901.13
31/08/2018,56.91,367.68,342.79,24.11,28.99,100.64,139.91,60.91,2901.52
04/09/2018,57.09,363.60,346.25,24.05,27.96,101.98,139.15,59.85,2896.72
05/09/2018,56.72,341.18,346.68,24.17,27.66,99.74,140.08,59.32,2888.60
06/09/2018,55.78,346.46,351.27,24.29,27.00,97.92,139.83,58.57,2878.05
07/09/2018,55.33,348.68,349.28,24.24,26.75,97.60,138.93,58.24,2871.68
10/09/2018,54.58,348.41,341.86,24.45,26.95,96.95,139.12,58.23,2877.13
11/09/2018,55.96,355.93,345.25,24.66,26.93,99.36,139.92,58.87,2887.89
12/09/2018,55.27,369.95,353.41,25.22,27.26,99.50,140.00,58.14,2888.92
13/09/2018,56.60,368.15,355.46,25.42,27.48,99.49,142.27,58.77,2904.18
14/09/2018,55.96,364.56,359.80,25.36,27.68,98.51,141.68,58.63,2904.98
17/09/2018,54.47,350.35,355.96,25.38,27.42,95.40,141.31,57.80,2888.80
18/09/2018,54.56,367.65,363.58,25.45,27.59,97.05,141.90,58.06,2904.31
19/09/2018,54.59,366.96,365.22,25.19,28.37,96.32,142.38,58.55,2907.95
20/09/2018,55.01,365.36,367.46,25.24,28.53,97.21,144.37,59.34,2930.75
21/09/2018,54.42,361.19,372.23,25.50,28.49,95.75,144.56,58.30,2929.67
24/09/2018,55.20,369.61,367.99,25.59,27.91,96.72,143.30,58.67,2919.37
25/09/2018,55.55,369.43,367.23,25.48,27.87,98.73,142.23,59.23,2915.56
26/09/2018,55.11,377.88,365.03,25.17,27.60,98.74,144.81,59.02,2905.97
27/09/2018,56.24,380.71,367.39,25.22,27.72,100.65,144.71,59.73,2914.00
28/09/2018,56.44,374.13,371.90,25.35,27.91,100.15,144.43,59.67,2913.98
01/10/2018,56.82,381.43,382.29,25.28,26.93,100.22,146.14,59.77,2924.59
02/10/2018,57.32,377.14,386.37,25.60,26.82,98.57,146.86,60.01,2923.43
03/10/2018,58.02,377.05,392.30,25.60,27.53,97.64,146.35,60.15,2925.51
04/10/2018,57.00,363.65,389.99,25.75,26.91,95.47,144.53,58.41,2901.61
05/10/2018,56.07,351.35,386.47,25.65,26.24,94.48,142.35,57.87,2885.57
08/10/2018,55.94,349.10,385.77,25.75,26.47,93.22,141.74,57.45,2884.43
09/10/2018,56.72,355.71,385.44,25.28,27.34,93.52,140.64,56.94,2880.34
10/10/2018,54.09,325.89,367.47,24.79,26.23,87.76,136.29,54.06,2785.68
11/10/2018,53.61,321.10,358.11,23.96,25.95,85.97,132.79,53.97,2728.37
12/10/2018,55.53,339.56,360.11,24.34,26.45,89.43,134.53,55.50,2767.13
15/10/2018,54.34,333.13,358.88,24.42,26.79,88.05,134.80,54.61,2750.79
16/10/2018,55.54,346.40,368.25,24.45,27.61,91.00,138.61,56.06,2809.92
17/10/2018,55.30,364.70,365.50,24.58,27.92,91.59,128.04,55.78,2809.21
18/10/2018,54.01,346.71,359.35,24.53,27.33,88.54,124.70,54.40,2768.78
19/10/2018,54.83,332.67,356.26,24.81,26.65,88.20,123.31,54.82,2767.78
22/10/2018,55.16,329.54,355.98,24.66,26.10,89.46,124.19,55.06,2755.88
23/10/2018,55.68,333.16,350.05,24.92,25.32,88.43,125.33,55.18,2740.69
24/10/2018,53.77,301.83,354.65,22.91,24.21,83.21,121.51,52.54,2656.10
25/10/2018,54.95,312.87,363.77,22.63,25.30,89.11,120.78,54.78,2705.57
26/10/2018,54.08,299.83,359.27,21.96,24.94,82.14,119.19,53.57,2658.69
29/10/2018,53.06,284.84,335.59,22.37,24.23,76.94,114.28,51.00,2641.25
30/10/2018,53.33,285.81,349.91,23.00,25.19,76.52,110.23,51.81,2682.63
31/10/2018,54.72,301.78,354.86,23.16,26.68,79.90,110.25,53.84,2711.74
01/11/2018,55.56,317.38,363.07,23.01,27.90,83.28,111.59,53.50,2740.37
02/11/2018,51.87,309.10,357.75,23.04,28.17,83.28,110.48,52.89,2723.06
05/11/2018,50.40,315.44,361.98,23.12,27.62,81.39,114.68,52.00,2738.31
06/11/2018,50.94,310.84,366.47,23.37,27.38,82.14,117.60,52.79,2755.45
07/11/2018,52.49,327.50,372.02,23.47,27.93,87.77,119.24,54.67,2813.89
08/11/2018,52.12,317.92,370.77,23.43,26.95,87.75,117.85,54.12,2806.83
09/11/2018,51.12,303.47,369.34,23.16,25.54,85.62,118.00,53.31,2781.01
12/11/2018,48.54,294.07,357.03,23.23,25.18,81.84,115.48,51.93,2726.22
13/11/2018,48.06,294.40,349.51,22.89,25.73,81.56,115.42,51.80,2722.18
14/11/2018,46.70,286.73,344.72,23.03,25.94,79.95,114.81,52.18,2701.58
15/11/2018,47.85,290.06,341.57,22.73,26.40,80.97,116.00,53.24,2730.20
16/11/2018,48.38,286.21,335.95,22.86,26.58,79.67,116.12,53.07,2736.27
19/11/2018,46.47,270.60,320.94,22.91,25.67,75.61,114.92,51.00,2690.73
20/11/2018,44.25,266.98,317.70,22.21,25.11,74.77,111.95,51.29,2641.89
21/11/2018,44.20,262.13,317.32,22.47,26.06,75.84,113.25,51.88,2649.93
23/11/2018,43.07,258.82,312.32,22.16,25.81,75.10,111.94,51.19,2632.56
26/11/2018,43.66,261.43,316.36,22.61,27.11,79.07,114.20,52.43,2673.45
27/11/2018,43.56,266.63,318.03,22.98,27.43,79.07,114.65,52.22,2682.17
28/11/2018,45.24,282.65,333.50,23.20,27.78,83.89,117.49,54.31,2743.79
29/11/2018,44.89,288.75,342.56,23.07,27.32,83.68,116.03,54.42,2737.80
30/11/2018,44.65,286.13,346.76,23.58,26.96,84.51,118.70,54.72,2760.17
03/12/2018,46.21,290.30,359.96,23.93,28.02,88.62,119.69,55.32,2790.37
04/12/2018,44.17,275.33,342.50,23.19,27.00,83.42,116.15,52.54,2700.06
06/12/2018,43.68,282.88,331.90,23.04,27.42,84.96,118.35,53.44,2695.95
07/12/2018,42.12,265.14,323.22,22.75,25.99,81.46,113.99,51.83,2633.08
10/12/2018,42.40,269.70,326.35,22.58,25.82,82.05,115.70,51.98,2637.72
11/12/2018,42.16,265.32,322.03,22.42,25.63,82.16,115.47,52.59,2636.78
12/12/2018,42.28,274.88,326.69,22.76,26.87,83.18,115.73,53.18,2651.07
13/12/2018,42.74,276.02,325.47,22.58,26.64,82.92,115.32,53.10,2650.54
14/12/2018,41.37,266.84,318.75,22.81,26.46,79.60,114.52,52.11,2599.95
17/12/2018,40.99,262.80,316.13,22.54,25.61,76.05,110.89,50.83,2545.94
18/12/2018,41.52,270.94,328.06,22.45,25.71,77.57,111.42,51.44,2546.16
19/12/2018,40.22,266.77,319.55,22.51,24.51,74.75,111.21,51.15,2506.96
20/12/2018,39.21,260.58,313.05,21.62,23.52,73.04,107.95,50.47,2467.42
21/12/2018,37.68,246.39,304.55,21.37,22.38,68.87,105.97,48.98,2416.62
24/12/2018,36.71,233.88,294.16,20.65,21.84,67.20,102.75,48.81,2351.10
26/12/2018,39.29,253.67,313.93,21.19,23.20,73.54,106.40,51.97,2467.70
27/12/2018,39.04,255.57,317.14,21.25,23.74,73.08,108.68,52.19,2488.83
28/12/2018,39.06,256.08,316.38,21.48,23.73,73.90,107.96,51.85,2485.74
31/12/2018,39.44,267.66,322.50,21.54,24.26,75.10,108.57,51.78,2506.85
02/01/2019,39.48,267.66,323.81,22.30,25.19,76.96,110.04,52.29,2510.03
03/01/2019,35.55,271.20,310.90,22.33,24.70,75.01,107.85,50.80,2447.89
04/01/2019,37.07,297.57,327.08,22.90,25.77,78.77,112.06,53.54,2531.94
07/01/2019,36.98,315.34,328.11,23.32,26.51,81.48,112.85,53.42,2549.69
08/01/2019,37.69,320.27,340.53,23.61,27.21,82.83,114.46,53.81,2574.41
09/01/2019,38.33,319.96,343.83,22.72,27.61,82.97,115.28,53.73,2584.96
10/01/2019,38.45,324.66,352.61,22.95,28.00,82.81,116.33,53.52,2596.64
11/01/2019,38.07,337.59,352.90,23.30,28.00,82.03,116.01,52.86,2596.26
14/01/2019,37.50,332.94,350.36,23.11,27.40,80.86,114.99,52.23,2582.61
15/01/2019,38.27,354.64,352.24,23.10,27.34,83.73,116.27,53.86,2610.30
16/01/2019,38.74,351.39,352.06,23.07,27.48,84.19,116.17,54.05,2616.10
17/01/2019,38.97,353.19,359.09,23.13,27.74,84.66,116.71,54.50,2635.96
18/01/2019,39.21,339.10,364.73,23.37,28.56,84.81,118.27,54.91,2670.71
22/01/2019,38.33,325.16,357.90,23.08,27.87,81.61,117.03,53.53,2632.90
23/01/2019,38.48,321.99,358.61,23.32,27.81,82.00,126.93,53.78,2638.70
24/01/2019,38.17,326.67,358.27,23.10,27.89,82.75,126.59,53.70,2642.33
25/01/2019,39.44,338.05,364.20,23.14,28.70,83.53,127.96,54.55,2664.76
28/01/2019,39.08,335.66,362.97,23.15,28.46,81.89,128.25,53.50,2643.85
29/01/2019,38.67,328.90,364.91,23.17,28.36,79.69,128.31,53.03,2640.00
30/01/2019,41.31,340.66,387.72,22.17,28.99,83.52,128.35,54.45,2681.05
31/01/2019,41.61,339.50,385.62,22.69,29.44,85.94,128.39,55.82,2704.10
01/02/2019,41.63,339.85,387.43,22.64,29.75,81.31,128.09,55.54,2706.53
04/02/2019,42.81,351.34,397.00,22.35,29.55,81.67,129.13,56.64,2724.87
05/02/2019,43.55,355.81,410.18,22.36,29.51,82.94,129.47,57.30,2737.70
06/02/2019,43.56,352.19,411.11,22.31,29.61,82.01,130.21,55.76,2731.61
07/02/2019,42.74,344.71,405.17,22.23,28.90,80.72,127.22,54.94,2706.05
08/02/2019,42.60,347.57,404.91,22.30,28.97,79.41,127.71,54.75,2707.88
11/02/2019,42.36,345.73,403.95,22.42,28.99,79.55,127.98,54.75,2709.80
12/02/2019,42.72,359.97,410.72,22.50,28.87,81.90,129.95,56.07,2744.73
13/02/2019,42.55,351.77,410.58,22.52,29.23,82.00,131.35,56.01,2753.03
14/02/2019,42.70,359.07,409.82,22.48,27.37,81.13,130.36,56.08,2745.73
15/02/2019,42.61,356.87,417.97,23.00,28.21,80.40,131.84,55.68,2775.60
19/02/2019,42.73,361.92,416.26,23.12,28.47,81.38,132.48,55.93,2779.76
20/02/2019,43.01,359.91,421.55,23.28,28.81,81.11,131.81,55.69,2784.70
21/02/2019,42.77,356.97,417.58,23.27,28.35,80.97,131.66,54.85,2774.88
22/02/2019,43.24,363.02,424.05,23.51,27.71,81.58,133.01,55.52,2792.67
25/02/2019,43.56,363.91,426.87,23.50,27.70,81.65,133.21,55.47,2796.11
26/02/2019,43.58,364.97,426.77,23.56,27.68,81.82,133.46,55.76,2793.90
27/02/2019,43.72,362.87,435.44,23.44,27.16,82.05,132.93,55.80,2792.38
28/02/2019,43.29,358.10,439.96,23.49,26.75,81.99,131.94,56.00,2784.49
01/03/2019,43.74,357.32,440.62,23.26,26.98,83.59,132.96,57.05,2803.69
04/03/2019,43.96,351.04,432.69,22.63,26.84,84.81,132.22,57.39,2792.81
05/03/2019,43.88,354.30,430.12,22.61,26.89,84.62,131.70,58.10,2789.65
06/03/2019,43.63,359.61,424.46,22.50,26.97,83.45,130.84,57.89,2771.45
07/03/2019,43.13,352.60,422.56,22.58,26.45,81.30,129.29,57.17,2748.93
08/03/2019,43.23,349.60,422.54,22.61,26.50,81.04,129.03,57.12,2743.07
11/03/2019,44.73,358.86,400.01,22.81,26.57,83.53,131.54,58.79,2783.30
12/03/2019,45.23,356.27,375.41,23.12,26.61,83.65,132.08,59.66,2791.52
13/03/2019,45.43,361.21,377.14,22.85,26.57,84.54,132.35,59.67,2810.92
14/03/2019,45.93,358.82,373.30,22.85,26.45,84.31,132.57,59.28,2808.48
15/03/2019,46.53,361.46,378.99,23.15,26.02,85.62,133.18,59.22,2822.48
18/03/2019,47.01,363.44,372.28,23.25,26.25,87.11,133.92,59.21,2832.94
19/03/2019,46.63,358.78,373.43,23.16,26.57,88.09,134.19,59.94,2832.57
20/03/2019,47.04,375.22,376.16,23.03,26.25,89.86,133.34,61.20,2824.23
21/03/2019,48.77,377.87,372.70,23.44,26.90,90.96,135.10,61.58,2854.88
22/03/2019,47.76,361.01,362.17,23.45,26.09,88.24,133.20,60.28,2800.71
25/03/2019,47.19,366.23,370.46,23.22,25.75,88.71,132.94,59.65,2798.36
26/03/2019,46.70,359.97,370.38,23.69,25.78,89.19,133.93,59.23,2818.46
27/03/2019,47.12,353.37,374.21,23.70,25.00,88.29,133.00,58.65,2805.37
28/03/2019,47.18,354.61,374.44,23.41,25.46,88.67,133.65,58.42,2815.44
29/03/2019,47.49,356.56,381.42,23.67,25.66,89.04,134.77,58.67,2834.40
01/04/2019,47.81,366.96,391.54,24.12,26.59,90.71,136.88,59.72,2867.19
02/04/2019,48.51,367.72,390.75,23.87,26.77,90.70,136.59,60.02,2867.24
03/04/2019,48.84,369.75,384.74,24.05,27.00,91.04,137.19,60.30,2873.40
04/04/2019,48.92,367.88,395.86,24.14,27.15,90.94,136.38,60.75,2879.39
05/04/2019,49.25,365.49,391.93,24.42,27.44,91.86,136.86,60.36,2892.74
08/04/2019,50.03,361.41,374.52,24.45,27.56,92.49,136.96,60.19,2895.77
09/04/2019,49.88,364.71,369.04,23.96,26.48,91.79,135.74,59.86,2878.20
10/04/2019,50.16,363.92,364.94,24.06,26.64,92.37,136.61,60.11,2888.21
11/04/2019,49.74,367.65,370.16,24.30,26.94,92.20,137.33,60.23,2888.32
12/04/2019,49.72,351.14,379.64,24.30,27.35,92.15,137.88,60.89,2907.41
15/04/2019,49.81,348.87,375.46,24.17,27.28,92.24,137.45,61.06,2905.58
16/04/2019,49.81,359.46,381.72,24.34,27.44,93.15,138.63,61.36,2907.06
17/04/2019,50.78,354.74,377.52,24.12,27.56,93.24,132.87,61.82,2900.45
18/04/2019,50.97,360.35,380.07,24.18,27.52,93.08,134.04,61.82,2905.03
22/04/2019,51.13,377.34,375.17,24.21,27.20,94.37,132.66,62.44,2907.97
23/04/2019,51.87,381.89,374.02,24.23,27.51,96.19,134.14,63.23,2933.68
24/04/2019,51.79,374.23,375.46,23.24,27.79,95.09,133.68,62.80,2927.25
25/04/2019,51.32,368.33,382.80,22.90,27.75,95.11,132.41,63.17,2926.17
26/04/2019,51.08,374.85,380.79,23.16,28.31,97.53,133.19,63.61,2939.88
29/04/2019,51.15,371.83,379.05,23.31,28.60,96.92,132.82,64.38,2943.03
30/04/2019,50.17,370.54,377.69,23.37,26.63,96.33,133.98,59.42,2945.83
01/05/2019,52.63,378.81,376.80,23.24,25.84,95.58,134.26,58.40,2923.73
02/05/2019,52.29,379.06,375.80,23.11,25.67,95.04,133.33,58.13,2917.52
03/05/2019,52.94,385.03,376.46,23.17,25.99,98.12,133.96,59.27,2945.64
06/05/2019,52.12,378.67,371.60,23.09,25.50,97.53,134.09,59.47,2932.47
07/05/2019,50.72,370.46,357.23,23.04,24.87,96.05,131.47,58.71,2884.05
08/05/2019,50.73,364.37,359.75,22.87,25.67,95.89,131.81,58.31,2879.42
09/05/2019,50.18,362.75,354.13,22.93,25.55,94.99,129.27,58.12,2870.72
10/05/2019,49.30,361.04,354.67,23.11,25.63,94.50,129.25,58.21,2881.40
13/05/2019,46.43,345.26,337.37,23.00,25.36,91.13,125.53,56.60,2811.87
14/05/2019,47.17,345.61,343.04,23.47,25.93,92.01,127.33,56.02,2834.41
15/05/2019,47.73,354.99,345.64,23.59,26.10,93.56,128.37,58.21,2850.96
16/05/2019,47.52,359.31,353.81,23.87,26.53,95.38,129.79,58.95,2876.32
17/05/2019,47.25,354.45,355.02,24.00,25.89,93.45,128.30,58.12,2859.53
20/05/2019,45.77,348.11,352.79,24.30,25.35,92.95,129.06,56.94,2840.23
21/05/2019,46.65,354.27,358.75,24.46,25.78,92.88,130.33,57.48,2864.36
22/05/2019,45.70,359.73,352.78,24.36,25.82,92.98,130.24,57.57,2856.27
23/05/2019,44.92,352.21,350.55,24.26,25.37,90.77,126.45,57.04,2822.24
24/05/2019,44.74,354.39,354.90,24.36,25.54,91.16,126.35,56.67,2826.06
28/05/2019,44.56,354.78,354.88,24.10,25.32,91.82,124.61,56.71,2802.39
29/05/2019,44.35,349.19,348.80,24.08,25.36,90.96,123.88,55.82,2783.02
30/05/2019,44.58,351.85,349.87,24.05,25.34,90.82,123.76,55.90,2788.86
31/05/2019,43.77,343.28,341.61,23.08,24.82,88.75,121.30,55.18,2752.06
03/06/2019,43.33,336.63,338.89,23.47,23.87,84.63,122.52,51.81,2744.45
04/06/2019,44.91,353.40,344.62,23.76,25.64,86.48,126.74,52.65,2803.27
05/06/2019,45.64,355.73,348.75,23.91,25.96,86.93,125.59,52.11,2826.15
06/06/2019,46.31,357.13,350.64,24.23,26.49,87.72,126.29,52.22,2843.49
07/06/2019,47.54,360.87,353.70,24.52,26.28,90.20,127.33,53.30,2873.34
10/06/2019,48.15,352.01,353.80,24.10,27.42,93.03,128.70,54.02,2886.73
11/06/2019,48.70,351.27,349.33,24.24,27.97,93.18,129.85,53.94,2885.72
12/06/2019,48.55,345.56,347.03,24.29,27.70,92.77,128.82,53.85,2879.84
13/06/2019,48.54,343.43,348.86,24.37,27.72,93.51,129.67,54.44,2891.64
14/06/2019,48.19,339.73,347.16,24.42,27.66,93.48,129.09,54.27,2886.98
17/06/2019,48.47,350.62,354.90,24.38,27.55,94.30,128.90,54.63,2889.67
18/06/2019,49.61,357.12,373.96,24.48,28.22,95.07,130.27,55.18,2917.75
19/06/2019,49.47,363.52,368.56,24.46,27.74,95.44,130.93,55.12,2926.46
20/06/2019,49.87,365.21,374.88,24.56,28.01,95.91,132.62,55.57,2954.18
21/06/2019,49.70,369.21,371.84,24.49,27.70,95.57,132.96,56.09,2950.46
24/06/2019,49.65,371.04,373.99,24.59,27.92,95.70,133.10,55.78,2945.35
25/06/2019,48.89,360.30,369.32,24.57,27.62,93.91,132.16,54.32,2917.38
26/06/2019,49.95,362.20,374.94,24.55,27.87,94.89,132.31,53.99,2913.78
27/06/2019,49.94,370.02,364.02,24.89,28.44,95.21,132.31,53.80,2924.92
28/06/2019,49.48,367.32,364.01,25.29,28.57,94.68,131.72,54.05,2941.76
01/07/2019,50.39,374.60,356.46,25.23,28.69,96.11,133.61,54.90,2964.33
02/07/2019,50.68,375.43,354.16,25.54,28.88,96.72,133.93,55.56,2973.01
03/07/2019,51.10,381.72,354.47,25.65,28.89,96.95,135.19,56.08,2995.82
05/07/2019,51.06,380.55,355.86,25.89,29.23,97.15,135.04,56.58,2990.41
08/07/2019,50.01,376.16,351.12,25.85,28.90,97.62,134.27,55.82,2975.95
09/07/2019,50.31,379.93,353.09,25.32,29.23,99.42,133.08,56.24,2979.63
10/07/2019,50.81,381.00,352.30,25.48,29.13,100.87,134.17,57.02,2993.07
11/07/2019,50.44,379.50,359.00,25.25,28.79,100.05,134.91,57.21,2999.91
12/07/2019,50.83,373.25,365.33,25.40,29.02,100.55,136.34,57.25,3013.77
15/07/2019,51.30,366.60,361.61,25.44,29.38,101.05,136.89,57.52,3014.30
16/07/2019,51.13,365.99,362.75,25.35,29.41,100.50,137.09,57.68,3004.04
17/07/2019,50.84,362.44,369.52,25.10,28.86,99.60,136.66,57.32,2984.42
18/07/2019,51.42,325.21,361.11,24.98,28.76,98.89,142.92,57.32,2995.11
19/07/2019,50.65,315.10,377.36,24.75,28.59,98.23,142.97,56.51,2976.61
22/07/2019,51.81,310.62,373.42,24.25,28.35,99.28,143.03,56.90,2985.03
23/07/2019,52.21,307.30,373.07,24.22,29.20,99.72,143.64,57.31,3005.47
24/07/2019,52.17,317.94,361.43,25.09,29.71,100.04,143.30,56.89,3019.56
25/07/2019,51.76,326.46,348.09,25.52,29.37,98.69,143.65,56.61,3003.67
26/07/2019,51.94,335.78,345.00,25.78,30.47,97.15,144.57,62.52,3025.86
29/07/2019,52.42,332.70,340.21,25.92,30.47,95.62,144.12,61.97,3020.97
30/07/2019,52.20,325.93,347.46,25.80,30.55,94.93,143.05,61.26,3013.18
31/07/2019,53.26,322.99,341.18,25.70,30.02,93.34,141.59,60.83,2980.38
01/08/2019,52.11,319.50,334.29,25.75,29.40,92.77,143.58,60.45,2953.56
02/08/2019,51.01,318.83,339.56,25.79,28.65,91.16,140.65,59.70,2932.05
05/08/2019,48.34,307.63,331.06,25.28,27.94,88.26,134.45,57.62,2844.74
06/08/2019,49.25,310.10,332.45,25.63,28.23,89.39,134.42,58.50,2881.77
07/08/2019,49.76,304.29,331.38,25.71,28.27,89.67,132.87,58.70,2883.98
08/08/2019,50.86,315.90,336.35,26.07,28.90,91.64,133.82,60.24,2938.09
09/08/2019,50.25,308.93,337.55,26.07,28.85,90.38,130.03,59.40,2918.65
12/08/2019,50.12,310.83,332.94,26.02,28.43,89.25,128.11,58.74,2882.70
13/08/2019,52.24,312.28,332.86,26.31,28.86,91.22,129.70,59.86,2926.32
14/08/2019,50.69,299.11,320.42,25.73,27.74,88.15,125.37,58.21,2840.60
15/08/2019,50.44,295.76,328.00,25.92,27.93,88.81,126.01,58.36,2847.60
16/08/2019,51.63,302.80,330.45,26.39,28.31,89.63,127.76,58.88,2888.68
19/08/2019,52.59,309.38,333.78,26.70,28.77,90.81,128.99,59.92,2923.65
20/08/2019,52.59,298.99,331.75,26.40,28.81,90.07,127.04,59.13,2900.51
21/08/2019,53.16,297.81,339.99,26.54,28.51,91.18,128.23,59.56,2924.43
22/08/2019,53.12,296.93,354.41,26.71,28.51,90.23,128.30,59.48,2922.95
23/08/2019,50.66,291.44,356.01,26.28,27.78,87.48,123.76,57.56,2847.11
26/08/2019,51.62,294.98,359.04,26.36,28.04,88.44,124.16,58.44,2878.38
27/08/2019,51.04,291.03,354.73,26.21,27.89,88.09,125.29,58.39,2869.16
28/08/2019,51.38,291.77,359.97,26.39,28.14,88.21,126.81,58.55,2887.94
29/08/2019,52.25,296.78,362.74,26.53,28.15,89.32,128.83,59.64,2924.58
30/08/2019,52.19,293.75,364.09,26.61,28.06,88.81,129.45,59.41,2926.46
03/09/2019,51.43,289.29,354.42,26.70,27.09,89.49,128.09,58.42,2906.27
04/09/2019,52.30,291.52,356.53,26.96,27.48,90.03,130.21,59.07,2937.78
05/09/2019,53.32,293.25,360.30,27.09,27.98,92.04,134.65,60.57,2976.00
06/09/2019,53.32,290.17,363.00,27.36,28.30,91.68,134.27,60.25,2978.71
09/09/2019,53.54,294.34,358.78,27.77,28.40,91.57,136.21,60.22,2978.43
10/09/2019,54.18,287.99,369.49,28.36,28.80,91.03,138.55,60.30,2979.39
11/09/2019,55.90,288.27,382.94,29.24,28.75,91.15,137.16,61.01,3000.93
12/09/2019,55.77,288.86,375.63,28.97,29.17,92.18,137.18,61.71,3009.57
13/09/2019,54.69,294.15,379.76,28.61,29.07,91.97,137.23,61.98,3007.39
16/09/2019,54.98,294.29,378.85,28.16,29.69,90.39,136.09,61.57,2997.96
17/09/2019,55.18,298.60,384.20,28.05,29.60,91.13,135.82,61.46,3005.70
18/09/2019,55.69,291.56,386.41,27.75,29.51,90.87,135.84,61.62,3006.73
19/09/2019,55.24,286.60,384.44,28.04,29.06,91.07,136.56,61.94,3006.79
20/09/2019,54.43,270.75,379.39,28.61,28.85,89.71,135.52,61.50,2992.07
23/09/2019,54.68,265.92,377.03,28.38,28.62,89.26,135.70,61.70,2991.78
24/09/2019,54.42,254.59,381.65,28.21,28.40,87.08,135.33,60.94,2966.60
25/09/2019,55.26,264.75,386.20,28.21,28.27,88.42,136.74,62.33,2984.87
26/09/2019,54.97,263.31,386.89,28.21,27.68,86.99,137.11,62.07,2977.62
27/09/2019,54.71,263.08,382.86,28.25,27.27,86.27,136.82,61.25,2961.79
30/09/2019,55.99,267.62,380.47,28.56,27.72,86.80,138.90,60.95,2976.74
01/10/2019,56.15,269.58,374.94,28.24,27.68,86.78,137.22,60.26,2940.25
02/10/2019,54.74,268.03,367.36,27.99,27.11,85.66,135.34,58.83,2887.61
03/10/2019,55.21,268.15,372.07,28.07,27.25,86.22,135.65,59.39,2910.63
04/10/2019,56.75,272.79,375.70,28.31,27.29,86.98,136.58,60.45,2952.01
07/10/2019,56.77,274.46,376.54,28.42,27.25,86.63,134.95,60.38,2938.79
08/10/2019,56.10,270.72,374.10,28.29,26.35,85.28,132.18,59.46,2893.06
09/10/2019,56.76,267.53,374.96,27.96,26.80,86.10,133.41,60.12,2919.40
10/10/2019,57.52,280.48,371.00,28.24,27.43,86.01,134.80,60.43,2938.13
11/10/2019,59.05,282.93,374.92,28.36,28.08,86.60,136.36,60.77,2970.27
14/10/2019,58.97,285.53,373.18,28.28,27.97,86.82,135.67,60.86,2966.15
15/10/2019,58.83,284.25,370.96,28.61,27.87,88.37,136.59,62.15,2995.68
16/10/2019,58.59,286.28,372.43,28.52,27.43,88.87,135.74,62.18,2989.69
17/10/2019,58.82,293.35,369.06,28.54,27.64,89.37,128.24,62.65,2997.95
18/10/2019,59.10,275.30,344.00,29.04,27.87,87.88,128.08,62.27,2986.20
21/10/2019,60.13,278.05,331.06,28.86,28.00,89.28,126.64,62.31,3006.72
22/10/2019,59.99,266.69,337.00,28.81,27.71,88.29,127.95,62.14,2995.99
23/10/2019,60.80,271.27,340.50,28.49,28.03,88.11,128.35,62.96,3004.52
24/10/2019,60.90,271.50,344.55,27.79,28.22,89.04,128.06,63.05,3010.29
25/10/2019,61.65,276.82,339.83,27.86,28.15,88.07,129.37,63.26,3022.55
28/10/2019,62.26,281.86,340.88,29.05,28.55,88.85,129.87,64.50,3039.42
29/10/2019,60.82,281.21,348.93,28.73,28.53,88.14,127.82,63.13,3036.89
30/10/2019,60.82,291.45,346.06,28.83,28.63,89.00,129.19,63.06,3046.77
31/10/2019,62.19,287.41,339.91,29.05,28.50,88.83,127.73,63.01,3037.56
01/11/2019,63.96,286.81,345.19,29.40,28.83,89.57,129.45,63.69,3066.91
04/11/2019,64.38,292.86,351.09,29.35,29.77,90.23,131.50,64.57,3078.27
05/11/2019,64.28,288.03,358.29,29.56,30.39,90.09,131.71,64.60,3074.62
06/11/2019,64.31,288.59,354.19,29.62,30.52,89.79,132.56,64.59,3076.78
07/11/2019,64.86,289.57,357.31,29.75,30.82,89.41,131.52,65.44,3085.18
08/11/2019,65.04,291.57,351.00,29.72,31.41,89.29,131.44,65.57,3093.08
11/11/2019,65.55,294.18,366.96,29.72,31.44,88.58,129.40,64.96,3087.01
12/11/2019,65.49,292.01,362.88,29.56,30.99,88.90,129.51,64.94,3091.84
13/11/2019,66.12,283.11,362.50,29.56,31.04,87.66,128.45,64.90,3094.04
